20180813,zn1808,,,21720,21855,21675,11590,22900,22900,21545,4990,5.40314e+08,7930,21720,21655,23165,20540,0,1.79769e+308,15:21:24,0,21655,20,21760,5,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,108279,20180813
20180813,zn1808,,,21720,21855,21675,11590,22900,22900,21545,4990,5.40314e+08,7930,21720,21655,23165,20540,0,1.79769e+308,15:21:24,0,21655,20,21760,5,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,108279,20180813
20180814,zn1808,,,21550,21655,21720,7930,21550,21550,21535,460,4.95543e+07,7480,1.79769e+308,1.79769e+308,22950,20355,0,1.79769e+308,22:39:29,0,21600,20,21845,5,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,1.79769e+308,0,107727,20180813
